https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1577059200,2019-12-23 00:00:00,BTC/USD,7535.1,7715.1,7282.4,7347.4,53247456.97,7082.32
1576972800,2019-12-22 00:00:00,BTC/USD,7166.4,7541.4,7159.6,7535.1,26583211.42,3620.89
1576886400,2019-12-21 00:00:00,BTC/USD,7212.93,7215.1,7136.5,7166.4,16376308.56,2281.85
1576800000,2019-12-20 00:00:00,BTC/USD,7181.8,7249.0,7116.8,7212.93,40900453.34,5703.24
1576713600,2019-12-19 00:00:00,BTC/USD,7326.2,7417.1,7079.7,7181.8,39076315.01,5430.84
1576627200,2019-12-18 00:00:00,BTC/USD,6667.1,7482.2,6477.0,7326.2,95095050.68,13752.71
1576540800,2019-12-17 00:00:00,BTC/USD,6926.6,6972.0,6620.0,6667.1,85657811.5,12656.31
1576454400,2019-12-16 00:00:00,BTC/USD,7152.7,7196.0,6900.0,6926.6,94801451.18,13417.83
1576368000,2019-12-15 00:00:00,BTC/USD,7100.8,7224.8,7043.9,7152.7,25412542.64,3562.9
1576281600,2019-12-14 00:00:00,BTC/USD,7283.2,7290.5,7032.6,7100.8,24385078.34,3411.3
1576195200,2019-12-13 00:00:00,BTC/USD,7224.1,7332.0,7218.7,7283.2,21077258.44,2901.57
1576108800,2019-12-12 00:00:00,BTC/USD,7230.72,7369.02,7132.8,7224.0,40661585.02,5640.15
1576022400,2019-12-11 00:00:00,BTC/USD,7254.6,7312.0,7169.0,7230.72,22619306.19,3124.71
1575936000,2019-12-10 00:00:00,BTC/USD,7379.52,7434.6,7200.0,7254.6,26613221.79,3640.21
1575849600,2019-12-09 00:00:00,BTC/USD,7564.6,7748.7,7306.2,7379.52,49302465.74,6556.88
1575763200,2019-12-08 00:00:00,BTC/USD,7543.2,7620.0,7433.6,7564.6,32448667.09,4300.36
1575676800,2019-12-07 00:00:00,BTC/USD,7588.3,7669.8,7516.7,7543.2,13065996.01,1724.39
1575590400,2019-12-06 00:00:00,BTC/USD,7440.0,7661.8,7350.0,7588.3,42760183.81,5714.49
1575504000,2019-12-05 00:00:00,BTC/USD,7238.3,7530.9,7191.0,7440.0,35249966.38,4785.99
1575417600,2019-12-04 00:00:00,BTC/USD,7336.02,7890.0,7129.0,7238.3,86829939.47,11723.6
1575331200,2019-12-03 00:00:00,BTC/USD,7350.26,7454.6,7287.0,7336.02,16905008.29,2297.91
1575244800,2019-12-02 00:00:00,BTC/USD,7450.1,7467.3,7206.4,7350.26,33912475.77,4628.57
1575158400,2019-12-01 00:00:00,BTC/USD,7599.88,7600.1,7288.6,7450.1,46818362.64,6332.7
1575072000,2019-11-30 00:00:00,BTC/USD,7796.6,7861.6,7492.0,7599.88,38097415.98,4974.19
1574985600,2019-11-29 00:00:00,BTC/USD,7460.7,7933.4,7450.0,7796.6,55864935.1,7279.6
1574899200,2019-11-28 00:00:00,BTC/USD,7549.3,7690.0,7415.0,7460.8,32491504.65,4302.7
1574812800,2019-11-27 00:00:00,BTC/USD,7198.3,7689.0,6878.2,7549.3,101436340.2,13895.63
1574726400,2019-11-26 00:00:00,BTC/USD,7162.8,7386.3,7047.2,7198.3,37308190.97,5197.48
1574640000,2019-11-25 00:00:00,BTC/USD,6965.3,7414.4,6618.0,7162.8,129228369.64,18517.19
1574553600,2019-11-24 00:00:00,BTC/USD,7352.6,7372.0,6922.0,6965.3,61081191.71,8576.36
1574467200,2019-11-23 00:00:00,BTC/USD,7317.2,7385.0,7141.0,7352.6,33578378.33,4626.89
1574380800,2019-11-22 00:00:00,BTC/USD,7671.1,7766.0,6819.2,7317.2,140137396.73,19368.42
1574294400,2019-11-21 00:00:00,BTC/USD,8126.4,8155.9,7500.0,7672.5,76908169.46,9890.62
1574208000,2019-11-20 00:00:00,BTC/USD,8164.9,8257.8,8081.0,8126.4,16784844.6,2060.19
1574121600,2019-11-19 00:00:00,BTC/USD,8219.5,8245.53,8051.7,8164.9,30176997.44,3703.9
1574035200,2019-11-18 00:00:00,BTC/USD,8537.3,8537.3,8117.0,8219.5,53104060.05,6362.44
1573948800,2019-11-17 00:00:00,BTC/USD,8523.5,8699.5,8404.4,8537.3,24305104.91,2837.15
1573862400,2019-11-16 00:00:00,BTC/USD,8495.83,8577.0,8440.1,8523.5,13052213.87,1534.61
1573776000,2019-11-15 00:00:00,BTC/USD,8655.4,8800.0,8420.1,8495.83,44391897.86,5184.17
1573689600,2019-11-14 00:00:00,BTC/USD,8801.1,8817.4,8600.0,8655.7,28654469.46,3304.68
1573603200,2019-11-13 00:00:00,BTC/USD,8830.0,8849.9,8730.3,8801.1,11776613.59,1340.1
1573516800,2019-11-12 00:00:00,BTC/USD,8737.72,8910.0,8602.0,8830.0,30664848.17,3504.66
1573430400,2019-11-11 00:00:00,BTC/USD,9069.7,9108.5,8616.5,8737.72,37331291.41,4243.05
1573344000,2019-11-10 00:00:00,BTC/USD,8828.05,9250.0,8764.0,9069.7,41699156.7,4635.79
1573257600,2019-11-09 00:00:00,BTC/USD,8782.3,8896.0,8734.8,8828.05,17264383.9,1958.39
1573171200,2019-11-08 00:00:00,BTC/USD,9212.56,9252.9,8681.0,8782.3,69957120.36,7864.4
1573084800,2019-11-07 00:00:00,BTC/USD,9352.8,9387.1,9051.6,9209.2,34501453.62,3746.14
1572998400,2019-11-06 00:00:00,BTC/USD,9339.7,9475.0,9278.0,9352.8,32510527.59,3469.76
1572912000,2019-11-05 00:00:00,BTC/USD,9440.0,9504.1,9185.1,9339.7,31876098.07,3412.67
1572825600,2019-11-04 00:00:00,BTC/USD,9222.4,9645.0,9152.0,9440.0,70257907.98,7470.06
1572739200,2019-11-03 00:00:00,BTC/USD,9332.1,9400.6,9100.0,9222.4,33318630.1,3616.54
1572652800,2019-11-02 00:00:00,BTC/USD,9289.0,9429.5,9251.5,9332.1,34131340.84,3657.49
1572566400,2019-11-01 00:00:00,BTC/USD,9186.6,9333.0,9085.56,9289.0,37734042.41,4090.96
1572480000,2019-10-31 00:00:00,BTC/USD,9184.3,9467.1,8982.1,9185.6,52162919.81,5668.12
1572393600,2019-10-30 00:00:00,BTC/USD,9445.5,9446.9,9035.0,9184.3,46416723.49,5047.0
1572307200,2019-10-29 00:00:00,BTC/USD,9225.7,9559.8,9100.0,9445.5,62984466.68,6727.53
1572220800,2019-10-28 00:00:00,BTC/USD,9571.7,9948.9,9216.8,9225.7,85718049.78,8992.23
1572134400,2019-10-27 00:00:00,BTC/USD,9270.9,9823.86,9121.2,9571.7,105759041.14,11101.85
1572048000,2019-10-26 00:00:00,BTC/USD,8679.1,10480.0,8661.85,9270.9,302542798.76,32057.57
1571961600,2019-10-25 00:00:00,BTC/USD,7453.0,8803.1,7426.0,8679.1,141204255.14,17096.47
1571875200,2019-10-24 00:00:00,BTC/USD,7493.7,7529.0,7367.9,7453.0,43328562.42,5804.04
1571788800,2019-10-23 00:00:00,BTC/USD,8058.8,8074.5,7333.4,7493.7,99470281.12,12982.27
1571702400,2019-10-22 00:00:00,BTC/USD,8243.8,8333.0,8034.9,8058.8,31574286.93,3851.34
1571616000,2019-10-21 00:00:00,BTC/USD,8260.7,8371.3,8181.8,8243.8,28229438.5,3418.39
1571529600,2019-10-20 00:00:00,BTC/USD,7992.9,8337.0,7921.6,8260.7,39589830.08,4866.62
1571443200,2019-10-19 00:00:00,BTC/USD,7987.3,8119.5,7927.0,7992.9,28124349.49,3510.69
1571356800,2019-10-18 00:00:00,BTC/USD,8092.3,8135.11,7860.0,7987.3,42207934.67,5300.34
1571270400,2019-10-17 00:00:00,BTC/USD,8016.0,8150.53,7949.3,8092.3,22650778.74,2810.71
1571184000,2019-10-16 00:00:00,BTC/USD,8191.1,8204.3,7960.0,8016.0,57129477.97,7077.37
1571097600,2019-10-15 00:00:00,BTC/USD,8369.96,8439.7,8100.0,8191.1,26906522.27,3259.77
1571011200,2019-10-14 00:00:00,BTC/USD,8304.9,8428.2,8227.3,8369.96,21118580.4,2538.99
1570924800,2019-10-13 00:00:00,BTC/USD,8319.6,8477.97,8160.4,8304.9,33731109.77,4042.57
1570838400,2019-10-12 00:00:00,BTC/USD,8278.2,8423.7,8270.5,8319.6,14253650.56,1707.03
1570752000,2019-10-11 00:00:00,BTC/USD,8596.0,8815.3,8253.0,8278.2,51418368.58,6077.91
1570665600,2019-10-10 00:00:00,BTC/USD,8607.5,8683.9,8472.0,8596.0,37021789.83,4319.9
1570579200,2019-10-09 00:00:00,BTC/USD,8205.0,8719.2,8146.56,8607.5,71132453.44,8392.43
1570492800,2019-10-08 00:00:00,BTC/USD,8227.0,8362.0,8132.7,8205.0,28554980.24,3466.84
1570406400,2019-10-07 00:00:00,BTC/USD,7882.9,8366.1,7793.2,8227.0,66182672.83,8149.21
1570320000,2019-10-06 00:00:00,BTC/USD,8162.5,8183.24,7806.7,7882.9,46641948.11,5857.54
1570233600,2019-10-05 00:00:00,BTC/USD,8170.0,8210.8,8040.0,8162.5,27021471.49,3327.26
1570147200,2019-10-04 00:00:00,BTC/USD,8258.0,8264.9,8032.7,8170.0,24946287.9,3051.67
1570060800,2019-10-03 00:00:00,BTC/USD,8414.88,8440.0,8084.1,8258.0,30623737.96,3716.19
1569974400,2019-10-02 00:00:00,BTC/USD,8334.9,8420.0,8193.0,8414.88,28570950.97,3448.52
1569888000,2019-10-01 00:00:00,BTC/USD,8331.14,8539.3,8228.0,8334.9,49049132.41,5835.9
1569801600,2019-09-30 00:00:00,BTC/USD,8090.0,8385.0,7733.3,8331.14,87839295.32,10919.75
1569715200,2019-09-29 00:00:00,BTC/USD,8238.2,8260.2,7930.0,8090.0,49454030.63,6143.56
1569628800,2019-09-28 00:00:00,BTC/USD,8213.4,8390.0,8032.1,8238.2,44602497.95,5447.13
1569542400,2019-09-27 00:00:00,BTC/USD,8105.9,8309.8,7906.3,8213.4,60208646.12,7469.15
1569456000,2019-09-26 00:00:00,BTC/USD,8475.3,8493.07,7796.6,8105.9,125180468.71,15408.93
1569369600,2019-09-25 00:00:00,BTC/USD,8538.7,8773.6,8262.0,8475.3,108207657.39,12765.89
1569283200,2019-09-24 00:00:00,BTC/USD,9702.6,9795.0,8100.0,8538.7,307985233.97,34867.7
1569196800,2019-09-23 00:00:00,BTC/USD,10055.0,10077.0,9610.3,9702.6,53969510.57,5486.04
1569110400,2019-09-22 00:00:00,BTC/USD,10013.0,10105.0,9880.7,10055.0,27523592.55,2752.45
1569024000,2019-09-21 00:00:00,BTC/USD,10197.0,10199.0,9942.9,10013.0,29943816.81,2979.88
1568937600,2019-09-20 00:00:00,BTC/USD,10301.0,10340.0,10104.0,10197.0,25660191.4,2513.7
1568851200,2019-09-19 00:00:00,BTC/USD,10185.0,10487.0,9655.0,10301.0,97965321.95,9766.07
1568764800,2019-09-18 00:00:00,BTC/USD,10214.86,10278.0,10111.0,10185.0,34080717.87,3339.09
1568678400,2019-09-17 00:00:00,BTC/USD,10290.0,10308.0,10163.0,10214.86,30156486.97,2944.28
1568592000,2019-09-16 00:00:00,BTC/USD,10321.42,10404.0,10091.0,10290.0,56380470.07,5515.26
1568505600,2019-09-15 00:00:00,BTC/USD,10380.0,10403.0,10275.0,10321.42,19486372.51,1885.62
1568419200,2019-09-14 00:00:00,BTC/USD,10374.0,10488.0,10255.0,10380.0,32801466.46,3155.79
1568332800,2019-09-13 00:00:00,BTC/USD,10452.0,10475.0,10155.0,10374.0,46417698.48,4501.19
1568246400,2019-09-12 00:00:00,BTC/USD,10175.0,10488.0,10064.0,10452.0,45313964.9,4401.51
1568160000,2019-09-11 00:00:00,BTC/USD,10121.0,10300.0,9814.0,10175.0,43782091.22,4348.62
1568073600,2019-09-10 00:00:00,BTC/USD,10317.0,10399.0,9959.0,10121.0,42722054.03,4211.66
1567987200,2019-09-09 00:00:00,BTC/USD,10415.0,10557.0,10118.0,10317.0,53586138.35,5201.53
1567900800,2019-09-08 00:00:00,BTC/USD,10489.0,10599.0,10241.91,10415.0,36530778.68,3505.5
1567814400,2019-09-07 00:00:00,BTC/USD,10305.0,10582.0,10305.0,10489.0,35295931.83,3374.3
1567728000,2019-09-06 00:00:00,BTC/USD,10582.93,10933.0,10208.0,10305.0,119675518.91,11275.71
1567641600,2019-09-05 00:00:00,BTC/USD,10590.0,10663.0,10481.64,10582.93,31835471.34,3011.66
1567555200,2019-09-04 00:00:00,BTC/USD,10641.0,10849.0,10410.0,10590.0,65969969.9,6224.41
1567468800,2019-09-03 00:00:00,BTC/USD,10388.0,10766.0,10291.0,10641.0,113482416.18,10736.11
1567382400,2019-09-02 00:00:00,BTC/USD,9779.1,10474.0,9754.57,10388.0,112026827.18,11134.48
1567296000,2019-09-01 00:00:00,BTC/USD,9623.9,9868.0,9555.0,9779.1,27860593.51,2873.98
1567209600,2019-08-31 00:00:00,BTC/USD,9601.0,9715.0,9471.9,9623.9,26412208.68,2753.32
1567123200,2019-08-30 00:00:00,BTC/USD,9509.4,9725.0,9380.4,9601.0,35930363.43,3754.35
1567036800,2019-08-29 00:00:00,BTC/USD,9727.4,9729.7,9358.2,9509.4,67458584.74,7081.01
1566950400,2019-08-28 00:00:00,BTC/USD,10184.0,10370.0,9570.0,9727.4,103053772.46,10405.91
1566864000,2019-08-27 00:00:00,BTC/USD,10377.0,10395.0,10021.0,10184.0,45885834.81,4518.47
1566777600,2019-08-26 00:00:00,BTC/USD,10132.0,10675.0,10132.0,10377.0,93364331.4,8979.02
1566691200,2019-08-25 00:00:00,BTC/USD,10154.0,10350.0,9805.8,10132.0,52473792.44,5207.28
1566604800,2019-08-24 00:00:00,BTC/USD,10407.47,10427.0,9893.8,10154.0,54613228.53,5409.23
1566518400,2019-08-23 00:00:00,BTC/USD,10117.0,10466.0,10047.0,10407.47,65871016.94,6390.94
1566432000,2019-08-22 00:00:00,BTC/USD,10146.95,10255.0,9787.0,10117.0,65570509.27,6533.0
1566345600,2019-08-21 00:00:00,BTC/USD,10792.14,10825.0,9824.0,10146.95,119810637.9,11788.84
1566259200,2019-08-20 00:00:00,BTC/USD,10938.0,10993.0,10584.0,10792.14,62698017.44,5822.41
1566172800,2019-08-19 00:00:00,BTC/USD,10332.19,10964.0,10280.0,10938.0,78812006.23,7375.2
1566086400,2019-08-18 00:00:00,BTC/USD,10228.0,10533.0,10086.0,10332.19,40412561.56,3901.71
1566000000,2019-08-17 00:00:00,BTC/USD,10369.0,10494.7,10004.0,10228.0,50071932.98,4884.94
1565913600,2019-08-16 00:00:00,BTC/USD,10324.27,10568.0,9777.0,10369.0,131212394.69,12884.23
1565827200,2019-08-15 00:00:00,BTC/USD,10064.56,10471.0,9522.0,10324.27,173592397.45,17368.17
1565740800,2019-08-14 00:00:00,BTC/USD,10904.01,10909.0,9966.0,10064.56,151138124.17,14507.72
1565654400,2019-08-13 00:00:00,BTC/USD,11404.0,11468.0,10800.0,10904.01,99766249.08,9003.7
1565568000,2019-08-12 00:00:00,BTC/USD,11565.36,11585.0,11260.0,11404.0,36535469.72,3201.4
1565481600,2019-08-11 00:00:00,BTC/USD,11311.4,11615.0,11129.0,11565.36,62613477.97,5494.67
1565395200,2019-08-10 00:00:00,BTC/USD,11891.0,12011.0,11208.0,11311.4,103844660.05,9023.79
1565308800,2019-08-09 00:00:00,BTC/USD,12050.0,12097.0,11703.0,11891.0,92618299.64,7800.63
1565222400,2019-08-08 00:00:00,BTC/USD,11999.0,12130.0,11550.0,12050.0,130505812.98,10983.14
1565136000,2019-08-07 00:00:00,BTC/USD,11472.0,12153.0,11385.0,11999.0,161208999.31,13658.66
1565049600,2019-08-06 00:00:00,BTC/USD,11824.0,12325.0,11249.0,11472.0,228029593.89,19339.45
1564963200,2019-08-05 00:00:00,BTC/USD,10973.0,11939.0,10973.0,11824.0,187498288.43,16130.53
1564876800,2019-08-04 00:00:00,BTC/USD,10822.0,11060.0,10514.0,10973.0,100471241.04,9277.61
1564790400,2019-08-03 00:00:00,BTC/USD,10520.0,10917.0,10506.0,10822.0,79989850.31,7421.37
1564704000,2019-08-02 00:00:00,BTC/USD,10400.0,10659.0,10331.0,10520.0,88535450.81,8439.81
1564617600,2019-08-01 00:00:00,BTC/USD,10088.0,10500.0,9875.0,10400.0,78461388.47,7699.17
1564531200,2019-07-31 00:00:00,BTC/USD,9589.0,10120.0,9575.49,10088.0,78698614.89,7939.34
1564444800,2019-07-30 00:00:00,BTC/USD,9507.0,9747.77,9380.0,9589.0,49660617.92,5187.74
1564358400,2019-07-29 00:00:00,BTC/USD,9519.0,9738.3,9376.7,9507.0,54373366.7,5695.08
1564272000,2019-07-28 00:00:00,BTC/USD,9469.0,9628.0,9101.4,9519.0,72831762.35,7753.79
1564185600,2019-07-27 00:00:00,BTC/USD,9840.3,10199.0,9296.0,9469.0,113316068.65,11772.57
1564099200,2019-07-26 00:00:00,BTC/USD,9890.2,9899.0,9650.2,9840.3,50005736.0,5115.75
1564012800,2019-07-25 00:00:00,BTC/USD,9768.97,10188.0,9733.3,9890.2,92225361.66,9217.95
1563926400,2019-07-24 00:00:00,BTC/USD,9859.0,9922.55,9534.05,9768.97,111391750.89,11470.61
1563840000,2019-07-23 00:00:00,BTC/USD,10328.0,10330.88,9820.0,9859.0,97861761.48,9763.95
1563753600,2019-07-22 00:00:00,BTC/USD,10569.43,10690.0,10052.0,10328.0,113040838.98,10902.46
1563667200,2019-07-21 00:00:00,BTC/USD,10740.0,10812.0,10298.0,10569.43,86752835.04,8242.29
1563580800,2019-07-20 00:00:00,BTC/USD,10518.0,11098.0,10370.0,10740.0,130052374.17,12127.9
1563494400,2019-07-19 00:00:00,BTC/USD,10622.0,10760.0,10118.0,10518.0,137223069.6,13153.62
1563408000,2019-07-18 00:00:00,BTC/USD,9682.6,10752.0,9260.6,10622.0,289145615.25,28827.03
1563321600,2019-07-17 00:00:00,BTC/USD,9421.0,9975.0,9084.7,9682.6,220864914.21,23126.0
1563235200,2019-07-16 00:00:00,BTC/USD,10820.88,11011.0,9352.0,9421.0,261093926.2,26170.59
1563148800,2019-07-15 00:00:00,BTC/USD,10204.0,11058.0,9880.0,10820.88,219582406.27,21113.53
1563062400,2019-07-14 00:00:00,BTC/USD,11312.0,11400.0,10122.0,10204.0,239150120.25,22495.62
1562976000,2019-07-13 00:00:00,BTC/USD,11765.0,11803.0,10805.0,11312.0,165489860.63,14722.69
1562889600,2019-07-12 00:00:00,BTC/USD,11340.0,11900.0,11099.0,11765.0,141591539.35,12240.91
1562803200,2019-07-11 00:00:00,BTC/USD,12093.0,12093.2,10970.0,11340.0,245621458.57,21396.97
1562716800,2019-07-10 00:00:00,BTC/USD,12558.0,13174.0,11529.0,12093.0,449543216.33,36052.94
1562630400,2019-07-09 00:00:00,BTC/USD,12301.0,12814.65,12102.0,12558.0,239135894.38,19150.95
1562544000,2019-07-08 00:00:00,BTC/USD,11485.0,12383.0,11310.0,12301.0,212539958.43,17835.8
1562457600,2019-07-07 00:00:00,BTC/USD,11281.0,11620.0,11110.0,11485.0,95523239.34,8413.4
1562371200,2019-07-06 00:00:00,BTC/USD,11003.0,11720.0,10961.0,11281.0,139247561.64,12190.19
1562284800,2019-07-05 00:00:00,BTC/USD,11166.0,11452.0,10776.0,11003.0,182183753.94,16361.64
1562198400,2019-07-04 00:00:00,BTC/USD,11982.0,12065.0,11055.0,11166.0,231381539.87,19832.62
1562112000,2019-07-03 00:00:00,BTC/USD,10885.0,12025.0,10876.0,11982.0,319028449.59,28068.68
1562025600,2019-07-02 00:00:00,BTC/USD,10640.0,10965.0,9728.2,10885.0,296703726.19,28814.96
1561939200,2019-07-01 00:00:00,BTC/USD,10805.0,11231.0,10088.0,10640.0,264785513.68,24901.8
1561852800,2019-06-30 00:00:00,BTC/USD,11920.0,12234.0,10668.0,10805.0,217071428.5,19105.14
1561766400,2019-06-29 00:00:00,BTC/USD,12338.0,12338.0,11354.0,11920.0,241655634.91,20428.97
1561680000,2019-06-28 00:00:00,BTC/USD,11198.92,12417.0,10799.0,12338.0,372918699.74,31980.24
1561593600,2019-06-27 00:00:00,BTC/USD,12876.0,13242.0,10388.0,11198.92,551287259.08,47596.23
1561507200,2019-06-26 00:00:00,BTC/USD,11737.0,13764.0,11684.45,12876.0,701635264.58,55228.58
1561420800,2019-06-25 00:00:00,BTC/USD,11069.0,11780.0,10802.0,11737.0,248078686.85,21849.5
1561334400,2019-06-24 00:00:00,BTC/USD,10913.0,11136.0,10560.0,11069.0,156623140.43,14398.4
1561248000,2019-06-23 00:00:00,BTC/USD,10744.0,11369.0,10572.0,10913.0,203391528.43,18586.8
1561161600,2019-06-22 00:00:00,BTC/USD,10213.04,11232.0,10080.0,10744.0,394221987.64,36672.58
1561075200,2019-06-21 00:00:00,BTC/USD,9557.1,10250.0,9557.1,10213.04,219786452.57,22295.47
1560988800,2019-06-20 00:00:00,BTC/USD,9305.9,9624.0,9241.0,9557.1,99900015.44,10592.04
1560902400,2019-06-19 00:00:00,BTC/USD,9095.0,9340.0,9062.0,9305.9,52917798.01,5765.24
1560816000,2019-06-18 00:00:00,BTC/USD,9354.3,9376.8,8945.0,9095.0,96870272.08,10598.59
1560729600,2019-06-17 00:00:00,BTC/USD,8985.9,9490.0,8985.9,9354.3,131479718.82,14168.46
1560643200,2019-06-16 00:00:00,BTC/USD,8856.0,9395.5,8801.0,8985.9,190730864.7,20909.63
1560556800,2019-06-15 00:00:00,BTC/USD,8689.1,8930.0,8607.2,8856.0,82347802.04,9399.43
1560470400,2019-06-14 00:00:00,BTC/USD,8227.4,8719.9,8161.7,8689.1,106822743.01,12712.88
1560384000,2019-06-13 00:00:00,BTC/USD,8174.0,8333.0,8026.0,8227.4,72828749.44,8884.21
1560297600,2019-06-12 00:00:00,BTC/USD,7905.5,8250.0,7821.0,8174.0,73796297.38,9144.94
1560211200,2019-06-11 00:00:00,BTC/USD,8018.8,8049.0,7711.0,7905.5,51379858.0,6526.85
1560124800,2019-06-10 00:00:00,BTC/USD,7633.3,8048.1,7513.2,8018.8,69987634.46,8903.84
1560038400,2019-06-09 00:00:00,BTC/USD,7924.0,7963.3,7497.9,7633.3,52687179.63,6830.13
1559952000,2019-06-08 00:00:00,BTC/USD,7999.4,8068.0,7800.1,7924.0,37718624.93,4772.31
1559865600,2019-06-07 00:00:00,BTC/USD,7824.7,8150.0,7762.9,7999.4,107413778.84,13456.91
1559779200,2019-06-06 00:00:00,BTC/USD,7789.3,7873.5,7455.0,7824.7,58160225.16,7552.32
1559692800,2019-06-05 00:00:00,BTC/USD,7692.9,7936.5,7593.9,7789.3,84196913.14,10817.63
1559606400,2019-06-04 00:00:00,BTC/USD,8099.2,8099.2,7501.53,7692.9,220333671.33,28120.44
1559520000,2019-06-03 00:00:00,BTC/USD,8740.1,8740.1,8032.0,8099.2,156710105.15,18661.44
1559433600,2019-06-02 00:00:00,BTC/USD,8547.0,8825.0,8540.0,8740.1,54274886.92,6243.25
1559347200,2019-06-01 00:00:00,BTC/USD,8532.67,8625.7,8451.0,8547.0,46595695.69,5457.31
1559260800,2019-05-31 00:00:00,BTC/USD,8270.0,8550.0,8099.9,8532.67,91049145.46,10929.36
1559174400,2019-05-30 00:00:00,BTC/USD,8678.1,9109.0,8005.0,8270.0,173844935.33,20289.8
1559088000,2019-05-29 00:00:00,BTC/USD,8738.1,8796.5,8455.0,8678.1,89059112.14,10301.6
1559001600,2019-05-28 00:00:00,BTC/USD,8806.1,8846.9,8517.4,8738.1,97103092.62,11139.45
1558915200,2019-05-27 00:00:00,BTC/USD,8729.87,8958.3,8650.0,8806.1,154753594.27,17561.85
1558828800,2019-05-26 00:00:00,BTC/USD,8055.0,8828.0,7877.94,8729.87,169158770.12,20158.09
1558742400,2019-05-25 00:00:00,BTC/USD,7990.1,8135.2,7950.0,8055.0,34859329.75,4336.17
1558656000,2019-05-24 00:00:00,BTC/USD,7871.9,8158.6,7784.5,7990.1,87524453.1,10925.9
1558569600,2019-05-23 00:00:00,BTC/USD,7620.0,7957.3,7436.4,7871.9,81229569.31,10552.44
1558483200,2019-05-22 00:00:00,BTC/USD,7931.71,8039.9,7500.0,7620.0,84343649.0,10787.93
1558396800,2019-05-21 00:00:00,BTC/USD,7990.6,8094.0,7814.8,7931.71,61144942.56,7692.12
1558310400,2019-05-20 00:00:00,BTC/USD,8188.3,8188.3,7600.1,7990.6,133410816.92,16900.89
1558224000,2019-05-19 00:00:00,BTC/USD,7260.1,8269.2,7249.35,8188.3,185473735.73,23458.11
1558137600,2019-05-18 00:00:00,BTC/USD,7417.9,7518.0,7207.6,7260.1,68392887.07,9319.3
1558051200,2019-05-17 00:00:00,BTC/USD,7859.7,7910.0,6999.91,7417.9,211750449.95,29013.72
1557964800,2019-05-16 00:00:00,BTC/USD,8136.63,8352.3,7700.1,7859.7,178198654.36,22301.62
1557878400,2019-05-15 00:00:00,BTC/USD,7951.9,8209.0,7832.45,8136.63,152983626.91,19028.42
1557792000,2019-05-14 00:00:00,BTC/USD,7770.7,8194.1,7651.0,7951.9,233523518.44,29335.14
1557705600,2019-05-13 00:00:00,BTC/USD,6983.4,8050.0,6879.96,7770.7,277159441.71,36462.35
1557619200,2019-05-12 00:00:00,BTC/USD,7125.1,7448.0,6858.0,6983.4,228503999.05,31929.74
1557532800,2019-05-11 00:00:00,BTC/USD,6438.7,7279.0,6438.7,7125.1,260928315.29,37913.55
1557446400,2019-05-10 00:00:00,BTC/USD,6262.0,6522.2,6212.2,6438.7,92226145.06,14414.92
1557360000,2019-05-09 00:00:00,BTC/USD,6201.5,6344.0,6153.46,6262.0,60527224.43,9680.96
1557273600,2019-05-08 00:00:00,BTC/USD,6100.0,6230.0,6007.8,6201.5,50233921.16,8206.9
1557187200,2019-05-07 00:00:00,BTC/USD,6027.9,6325.0,6027.9,6100.0,74461206.68,11989.46
1557100800,2019-05-06 00:00:00,BTC/USD,6041.4,6102.0,5901.0,6027.9,38909594.69,6477.27
1557014400,2019-05-05 00:00:00,BTC/USD,6098.1,6112.3,5956.0,6041.4,35116498.92,5812.83
1556928000,2019-05-04 00:00:00,BTC/USD,6017.0,6189.99,5863.4,6098.1,57065572.0,9437.07
1556841600,2019-05-03 00:00:00,BTC/USD,5723.8,6150.0,5702.3,6017.0,116361197.55,19474.87
1556755200,2019-05-02 00:00:00,BTC/USD,5629.5,5784.3,5611.1,5723.8,63062685.07,11056.97
1556668800,2019-05-01 00:00:00,BTC/USD,5599.52,5655.0,5577.5,5629.5,31101036.33,5537.04
1556582400,2019-04-30 00:00:00,BTC/USD,5480.1,5612.0,5451.5,5599.52,41235495.18,7442.61
1556496000,2019-04-29 00:00:00,BTC/USD,5486.8,5518.0,5365.0,5480.1,42617267.76,7809.57
1556409600,2019-04-28 00:00:00,BTC/USD,5401.9,5545.7,5401.7,5486.8,42622631.82,7766.24
1556323200,2019-04-27 00:00:00,BTC/USD,5410.9,5458.0,5351.0,5401.9,24659667.68,4566.73
1556236800,2019-04-26 00:00:00,BTC/USD,5215.6,5525.0,5172.7,5410.9,115560489.81,21517.59
1556150400,2019-04-25 00:00:00,BTC/USD,5479.6,5558.0,5055.0,5215.6,114181412.29,21493.16
1556064000,2019-04-24 00:00:00,BTC/USD,5546.1,5690.0,5407.1,5479.6,91612303.53,16532.72
1555977600,2019-04-23 00:00:00,BTC/USD,5417.8,5647.4,5387.5,5546.1,104320308.21,18764.96
1555891200,2019-04-22 00:00:00,BTC/USD,5321.9,5459.5,5276.5,5417.8,64047939.62,11942.26
1555804800,2019-04-21 00:00:00,BTC/USD,5340.04,5368.0,5255.0,5321.9,32617496.16,6152.67
1555718400,2019-04-20 00:00:00,BTC/USD,5314.1,5404.85,5283.9,5340.04,34646386.69,6482.15
1555632000,2019-04-19 00:00:00,BTC/USD,5310.86,5376.0,5220.0,5314.1,33384338.93,6306.37
